id,original_id,category,dataset,image_path,original_path,description,width,height,original_width,original_height,aspect_ratio,file_size_kb,room_count,room_types,has_balcony,has_garage,floors,architectural_style,area_estimate,split
high_quality_architectural_03408,183,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03408_183.png,../data/cubicasa5k/high_quality_architectural/183/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,616,750,0.8213333333333334,234,2,,False,True,1,contemporary,356,train
high_quality_architectural_03409,10018,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03409_10018.png,../data/cubicasa5k/high_quality_architectural/10018/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,729,748,0.9745989304812834,475,2,,False,False,1,modern,300,train
high_quality_architectural_03410,10685,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03410_10685.png,../data/cubicasa5k/high_quality_architectural/10685/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,435,446,0.9753363228699552,64,2,,False,True,1,traditional,242,train
high_quality_architectural_03411,5672,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03411_5672.png,../data/cubicasa5k/high_quality_architectural/5672/F1_original.png,Modern 4-room apartment with balcony (architectural quality),512,512,983,723,1.359612724757953,431,4,,True,False,1,modern,552,train
high_quality_architectural_03413,7773,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03413_7773.png,../data/cubicasa5k/high_quality_architectural/7773/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,782,1316,0.5942249240121581,732,2,,False,False,1,traditional,262,train
high_quality_architectural_03414,11101,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03414_11101.png,../data/cubicasa5k/high_quality_architectural/11101/F1_original.png,Contemporary compact 2-room apartment with balcony and garage (architectural quality),512,512,375,515,0.7281553398058253,136,2,,True,True,1,contemporary,332,train
high_quality_architectural_03415,13464,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03415_13464.png,../data/cubicasa5k/high_quality_architectural/13464/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,851,551,1.544464609800363,220,2,,False,False,1,modern,266,train
high_quality_architectural_03416,8509,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03416_8509.png,../data/cubicasa5k/high_quality_architectural/8509/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,710,799,0.8886107634543179,85,2,,False,False,1,modern,258,train
high_quality_architectural_03418,7787,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03418_7787.png,../data/cubicasa5k/high_quality_architectural/7787/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,820,864,0.949074074074074,842,2,,False,False,1,modern,340,train
high_quality_architectural_03419,12770,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03419_12770.png,../data/cubicasa5k/high_quality_architectural/12770/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,456,1034,0.4410058027079304,179,2,,False,False,1,contemporary,382,train
high_quality_architectural_03421,980,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03421_980.png,../data/cubicasa5k/high_quality_architectural/980/F1_original.png,Modern 4-room apartment (architectural quality),512,512,3507,2480,1.4141129032258064,2273,4,,False,False,1,modern,756,train
high_quality_architectural_03422,6467,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03422_6467.png,../data/cubicasa5k/high_quality_architectural/6467/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,640,434,1.4746543778801844,215,2,,False,False,1,traditional,248,train
high_quality_architectural_03423,3115,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03423_3115.png,../data/cubicasa5k/high_quality_architectural/3115/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1152,647,1.7805255023183926,463,2,,False,False,1,traditional,298,train
high_quality_architectural_03425,8199,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03425_8199.png,../data/cubicasa5k/high_quality_architectural/8199/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1060,664,1.5963855421686748,87,2,,True,False,1,traditional,272,train
high_quality_architectural_03426,23,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03426_23.png,../data/cubicasa5k/high_quality_architectural/23/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,938,496,1.8911290322580645,262,2,,False,False,1,traditional,396,train
high_quality_architectural_03427,1014,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03427_1014.png,../data/cubicasa5k/high_quality_architectural/1014/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1157,887,1.3043968432919957,243,2,,True,False,1,traditional,260,train
high_quality_architectural_03431,20019,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03431_20019.png,../data/cubicasa5k/high_quality_architectural/20019/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,545,400,1.3625,217,2,,False,False,1,modern,378,train
high_quality_architectural_03434,7910,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03434_7910.png,../data/cubicasa5k/high_quality_architectural/7910/F1_original.png,Traditional 4-room apartment (architectural quality),512,512,541,387,1.3979328165374676,148,4,,False,False,1,traditional,732,train
high_quality_architectural_03436,14648,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03436_14648.png,../data/cubicasa5k/high_quality_architectural/14648/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,614,579,1.0604490500863557,274,2,,False,False,1,modern,368,train
high_quality_architectural_03437,141,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03437_141.png,../data/cubicasa5k/high_quality_architectural/141/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,630,537,1.1731843575418994,174,2,,False,True,1,traditional,320,train
high_quality_architectural_03438,11108,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03438_11108.png,../data/cubicasa5k/high_quality_architectural/11108/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,749,670,1.117910447761194,417,2,,False,False,1,traditional,248,train
high_quality_architectural_03439,4,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03439_4.png,../data/cubicasa5k/high_quality_architectural/4/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1803,845,2.1337278106508877,177,2,,True,False,1,traditional,374,train
high_quality_architectural_03440,989,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03440_989.png,../data/cubicasa5k/high_quality_architectural/989/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,365,824,0.4429611650485437,177,2,,False,True,1,traditional,400,train
high_quality_architectural_03441,9270,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03441_9270.png,../data/cubicasa5k/high_quality_architectural/9270/F1_original.png,Contemporary 4-room apartment (architectural quality),512,512,882,794,1.1108312342569269,515,4,,False,False,1,contemporary,616,train
high_quality_architectural_03443,12913,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03443_12913.png,../data/cubicasa5k/high_quality_architectural/12913/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,605,697,0.8680057388809183,220,2,,False,True,1,modern,356,train
high_quality_architectural_03445,14445,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03445_14445.png,../data/cubicasa5k/high_quality_architectural/14445/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,362,420,0.861904761904762,105,2,,False,True,1,modern,326,train
high_quality_architectural_03446,6697,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03446_6697.png,../data/cubicasa5k/high_quality_architectural/6697/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,1282,842,1.522565320665083,450,2,,False,False,1,modern,374,train
high_quality_architectural_03447,942,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03447_942.png,../data/cubicasa5k/high_quality_architectural/942/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,2100,1500,1.4,563,2,,False,False,1,contemporary,274,train
high_quality_architectural_03448,12580,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03448_12580.png,../data/cubicasa5k/high_quality_architectural/12580/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,1063,633,1.679304897314376,337,2,,False,False,1,modern,286,train
high_quality_architectural_03451,11761,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03451_11761.png,../data/cubicasa5k/high_quality_architectural/11761/F1_original.png,Modern 4-room apartment with garage (architectural quality),512,512,1068,1036,1.0308880308880308,598,4,,False,True,1,modern,532,train
high_quality_architectural_03453,14021,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03453_14021.png,../data/cubicasa5k/high_quality_architectural/14021/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,460,513,0.8966861598440545,87,2,,True,False,1,contemporary,362,train
high_quality_architectural_03454,728,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03454_728.png,../data/cubicasa5k/high_quality_architectural/728/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,4960,3507,1.4143142286854862,5037,2,,False,True,1,traditional,282,train
high_quality_architectural_03455,13204,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03455_13204.png,../data/cubicasa5k/high_quality_architectural/13204/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,1468,908,1.6167400881057268,322,2,,False,True,1,traditional,296,train
